clean_data,label
shiper thì giao hàng mà bắt khách chạy lên chạy xuống bắt khách chờ r_phải chạy lại tận chổ shiper mới nhận đc hàng,NEG
"shop gian ăn_gian , đặt 2 túi giữ nhiệt chỉ giao 1 túi kiểu hàn_quốc màu xanh_dương còn 1 túi sọc đỏ kẻ ngang màu đỏ thì không có giao_mak vẫn tính giá theo đơn hàng , k hài_lòng",NEG
"váy đẹp lắm ạ , đợt này có hơi lâu nhưng em thấy đáng ấyyy <3 33 chị chủ cute lắm luônnn",POS
"hạn sử_dụng còn rất xa luôn . 1 góp_ý nho_nhỏ , lần sau shop dán băng dính trên nắp để tránh quá_trình vận_chuyển nó bị bung nhé",POS
vải hơi mỏng_chất cũng tốt rồi from rộng y_hình nhưng nên cải_thiện hãy rep ib nhiệt_tình chút ib không rep gì cả,NEG
đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rất nhanh rất đáng tiền shop phục_vụ rất tốt,POS
sao cái ảnh nó là lá mà xanh mà nhận hàng nó là màu vàng z_shop nhưng_mà giá_cả chấp_nhận được nên thôi,NEG
"mua cùng combo quần_đc tặng bộ đĩa thần đồng trong nôi nhưng vẫn chưa nhận đc_quà tặng , shop_nói sẽ nhận đc sau 24h đăng_ký mail_nhưng đến nay gần 2 ngày rồi vẫn không nhận đc",NEG
"rất hợp tiền , thiết_kế khá giống hàng auth : - ) ) ) ) , nhưng hơi nặng , à còn về đôi tất_tặng kèm thì chưa yêu_thương đc",POS
"áo không giống trong hình lắm , mình cũng tầm_tầm như mẫu nhưng lại mặc bị chật , các bạn mua nên cân_nhắc cẩn_thận",NEG
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn . moi nguoi thong cam_du_co lau nhung m thay hang oder nhu vay la nhanh_lam roi,POS
"mới_đầu k nghĩ quần_đẹp như_vậy nên mua thử 2 c dùg tạm , xog thấy chất ok qá nên phải đặt thêm nữa",POS
"chất_lượng sản_phẩm tuyệt_vời , chủ_shop nhiệt_tình giải_đáp thắc_mắc , nhờ có sim này mà đt lock thành đt qt_cmnr 😂_shop phục_vụ rất tốt rất đáng tiền",POS
không hài_lòng shop . 3 cái áo len_tăm 2 size khác nhau giao 2 cái .. tiền vẫn trả đủ 3 . chả bít shop làm_ăn kiểu gì,NEG
"sữa thì ko bàn , 4 cái ly ko đc 4 ng trong gđ , 2 con trai và 2 ôg bố , mà ly_đẹp nên 5 sao",POS
vải ko đẹp lắm nhưng đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh nói_chung vs giá đó là cực đẹp òi,POS
chất_lượng sản_phẩm tuyệt_vời rất đáng tiền shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh,POS
"áo đẹp lắm ạ , chất vải tốt , giống hình 100 % nên mọi người yên_tâm mua_nha , chủ_shop tư_vấn rất nhiệt_tình , rất đáng tiền",POS
sp thì đẹp nhg bạn nào ngực nhỏ ko nên mua shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS
"đặt 10 cái tách , giao hàng thì ko cho kiểm_tra hàng , mở ra thì nv trong khi mình trả tiền đủ 10 cái , mở ra thì 1 đóng xà_bần , shop làm_ăn gian_dối",NEG
"sản_phẩm nhìn rất đẹp , nhưng khi text thì nút âm_lượng ( - ) ( + ) không điều_chỉnh được , ngại đi bảo_hành nên cứ coi như tùy_duyên",POS
đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS
"sản_phẩm rất tốt , vải xịn , chắc_chắn , dày_dặn , hình là tự chụp nên sản_phẩm có form giống y_hình luôn , nhìn rất tin_tưởng",POS
"mua lần thứ 3 của shop rồi , gối_đẹp , mềm , đóng_gói sản_phẩm đẹp và chắc_chắn , giao hàng nhanh 😘",POS
"shop không uy_tín , giao hàng thiếu 02 áo "" sơ_mi ôm vải cotton tay dài cổ chữ v hàn_quốc cho nữ mùa thu """,NEG
"mình mua màu trắng cũng sợ trắng quá sẽ nhanh cũ nhưng áo có chút màu sữa , đúng ý mình lắm :)",POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh , lần sau mình sẽ ủng_hộ shop nữa ah",POS
"mình mới đặt sáng 5-11 , chiều shop gửi hàng cho vận_chuyển mà 10 h sáng 6-11 đã nhận đc hàng",POS
chất_lượng sản_phẩm tuyệt_vời 45 kg mặc vừa khích . chất vải đẹp i_hình rất đáng tiền nói_chung không chê chỗ nào được hết các bạn cứ yên_tâm mua nhé . sẽ ủng_hộ shop lần sau,POS
"mình mua sz xl to nhất , chị bán bảo mông 90 cm vừa nhưng mông mình hơn trăm vẫn bon_chen tốt :) quần_đẹp như ảnh , chất đẹp",POS
"hàng_đẹp vừa ý đáng tiền , bỏ số tiền nhỏ mua đc áo như_vậy là đẹp rồi chúc shop luôn đạt đc thành_công",POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt rất đáng tiền rất đáng tiền,POS
minh gop_ý voi shop_la nen dong goi hang can than_vi mình nhan_duoc hang thi hop nó mop méo het 2 hop,NEG
"váy rất xinh , chất vải mịn_mát , đặc_biệt là may không bị ngắn so với chân mình , mặc đi chơi luôn mà ai cũng khen cả nhưng mình không thích chụp ảnh nên không feedback được cho shop",POS
"date cả 2 chai đều bị lem , chất_liệu chai đựng rất xấu , không láng mịn như các chai mình đã từng mua trước_đây",NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
"thích_cái tên người nhận chủ shop viết haha , váy lên dáng xinh lắm nhưng k chụp đc ảnh fb cho chủ shop rồi vì bận quá , hẹn cái váy sau nha",POS
đóng_gói sản_phẩm rất chắc_chắn và đẹp tuy_nhiên hàng giao không đúng như hình chất_lượng qua kém đặt_hàng 10 mm nhưng nhận hàng rất mỏng được 6 mm . không đúng như quảng_cáo . không đáng tiền,NEG
"áo form rộng đẹp , bạn nào béo mặc ok nhé , thời_gian giao hàng hơi lâu_xíu nhưng do chị chủ đáng yêu nên tớ sẽ cho 5 sao 😆_😆 😆",POS
"chất_lượng sản_phẩm tuyệt_vời , balo đẹp chắc_chắn , chất_liệu da đẹp hơn trong hình khiến mình thực_sự bất_ngờ với mức giá rẻ",POS
chất_lượng sản_phẩm tạm được shop phục_vụ rất tốt đg chỉ hơi ẩu nhưng tóm_lại hợp với giá tiền bn nào đg xem hàng trg thời_kỳ 63 k thì mua luôn đi nhé ko phải trần_chừ rất đáng tiền vải mỏng,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh rất đáng tiền,POS
"ngoài nhìn váy dài hơn , chất vải hơi mỏng hơn mình nghĩ , nhìn hình_vải có_vẻ dày và đứng_dáng hơn chút , cơ mà lên ng thì vẫn rất tôn_dáng",NEG
chất_lượng sản_phẩm tốt . nhưng hơi to và cồng_kềnh vs dân văn_phòng . vì mỗi lần mặc áo phải cởi ra đeo lại . chất_lượng tốt . đi mưa thoải_mái luôn k_sợ vào nước,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
"loại này thun da cá , ko phải loại thun mình ưng nhưng được_cái lại có qà tặng , giao hàng nhanh",POS
giao hàng thì rất nhanh nhưng_mà tuyết việt_nam không làm được slime mây_ý ạ và màu bị chảy ra bẩn lắm,POS
"chất_lượng ok , chủ shop rất nhiệt_tình , thời_gian giao hàng nhanh , ngoài_ra còn đc gửi tặng lời chúc và móc_khóa rất đẹp",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,POS
"mình mua 3 bộ , bộ này đắt nhất nhưng chất vải kém nhất , quàn rộng thùng_thình , vải rất mỏng",NEG
"mình lấy size_l , mà cái mông hơi ôm , tuy_nhiên áo in đẹp , vải ok , good value for money",POS
hàng đẹp rất hài_lòng chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh rất đáng tiền nên mua,POS
": ' ( hơi thất_vọng cái váy hồng_ko có cúc_khóa như 2 cái kia và quần trong mỏng dính hơn 2 cái váy đen và xám , và váy xám size to hơn 2 cái kia 1 chút và đóng_gói sản_phẩm hơi khó bóc ạ , nhưng nói_chung váy cũng rất xinh",POS
"mua mà nhờ ngta nhận dùm , nên chưa thấy cái đầm ra sao , haha thời_gian giao hàng rất nhanh",POS
đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS
quần được so với giá tiền nhưng phần trong ở túi bị dơ bị ố vàng nhìn như quần đã được sử_dụng nên k cho shop 5 sao được,POS
"thứ 2 , kết_hợp điều trên và trải nghiêm của mình đối_vói shop này thì mình khuyên các bạn đừng nên mua",NEG
"shop giao hàng nhanh , đóng_gói chắc_chắn , chất vải mềm , đẹp , cổ áo hở hơi sâu , khá ok với sản_phẩm",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh sẽ ủng_hộ tiep,POS
"đóng_gói nhanh , giao hàng nhanh , hộp nào cũng ngon_shop rất dễ_thương khi ghi cả ghi_chú của mình lên thùng hàng để dặn bên giao hàng",POS
các bạn mua cái bàn kèm giá để đồ có 6 lít cứ đòi phải như hàng 2 - 3 củ lấy đâu ra đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh,POS
ko nói về sản_phẩm ... nói về cách phục_vụ ... gửi nhầm size nhăn tin đên mặc_dù hiện trực_tuyến nhưng cả ngày ko phản_hồi ... định trả hàng nhưng thôi ... mất_công .... hi_vong shop xem_lại cách lm việc,NEG
thật_sự rất k ưng_í khi đã chọn 2l36 vẫn gửi m.m cũng đã có nhắn_tin để shop nhớ nhưng vẫn gửi nhầm . ntin thắc_mắc mặc_dù shop_online nhưng vẫn k trả_lời . 1 lần và tưf nay về sau k bao_giờ,NEG
"shop quá tệ , sp mặc 1 lần xù luôn . mình mua kèm thẻ 60 k , mà gửi thẻ_nạp ko đủ 60 k , mình phản_ánh là gửi thẻ_ko đủ lại quay qua nói mình tham . tham_chỗ nào thế shop",NEG
"hàng y_hình , chất_lượng tốt , hàng order nên đợi hơi lâu nhưng vì sp được thế_này thì mình rất ưng_ý , 5 * cho độ hài_lòng ^_^ rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh_shop phục_vụ rất tốt",POS
"chất_lượng sản_phẩm tốt , giống y_hệt_hình , shop tư_vấn rất nhiệt_tình , giao hàng rất nhah ... sẽ ủng_hộ shop nhiều",POS
"chất_lượng hàng kém giống đồ cũ phai màu k giống_hình , không nhãn_mác . nói_chung mua về 2 cái vứt sọt rác k mặc đk . như váy cũ",NEG
đã thế còn đc tặng thêm quà nữa chứ nói_chung là very good 👌_👌 👌 cảm_ơn shop rất nhiều ! !,POS
đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh ......_nhưng nếu mua lên giảm size đi 1 sai ví_dụ định mua 41 thì nên mua bốn 40 vì dáng dày rất rộng ❤ ️_💙 💛_💚 🧡_💜 🖤,POS
"thời_gian giao hàng nhanh , đóng_gói chắc_chắn . 5 sao cho shop chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn",POS
thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh rất đáng tiền rất đáng tiền shop phục_vụ rất tốt_shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời,POS
nho bn cu khen ao dep_minh mua 2 loai ao khac nhau cai_nao cung_dep rất đáng tiền rất đáng tiền_minh mua ao mau_trang chu_ko pai bn ao hong nha,POS
"áo_dáng rất đẹp , mình 53 kg mặc vẫn rộng_rãi thoải_mái , có nón trùm đc cả đầu , mình rất hài_lòng",POS
"đẹp , dễ_thương , trẻ_trung , mát_mẻ thoải_mái là những từ mình muốn review về hai bộ_đồ lanh này để các bạn chưa mua thì mua mặc ủng_hộ shop này nhớ . có dây co_rút được nên thích kín có kín mà thích hở cũng có hở",POS
đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt thời_gian giao hàng rất nhanh rất đáng tiền,POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS
"rất đáng tiền thời_gian giao hàng rất nhanh , vợ mình cao 160 cm nặng 53 kg mặc size_l vừa lắm",POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền rất đáng tiền shop phục_vụ rất tốt,POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS
"chất vải tạm đc , nhưng crop đó may_nách gì mà chật quá , ko đủ rộng_rãi , mặc nhìn tưởng mặc nhầm_đồ trẻ_con , haizzzz",NEG
"đây là mặt sau , giống_hình từ_mẫu tới màu luôn ☺_️ vải tuy có mỏng nhưng mặc lên cảm_giác mát_rượi luôn ❤_️",POS
"bán hàng giả_kém chất_lượng mà nói hàng chính hãng lạy 1 lần sợ tới già may là có mua son thật rồi nhờ ng xách tay nước_ngoài về mới phân_biệt được ko_la bị lừa dài_dài , tem gì mà tự dán vo sài_son khô môi muốn nứt môi , sợ luôn chất_lượng sản_phẩm rất kém",NEG
áo đẹp dày và mịn rất đáng mua . chủ shop nhiệt_tình tặng thêm cột tóc nữa . sẽ ủng_hộ tiếp,POS
"flashcard cứng_cáp dã_man , viết 2 mặt k bị hằn lun , mọi thứ đều ok , bạn chủ_shop dễ_thương , giao hàng cực nhanh hahaa cho 1000000000 * sao",POS
